0,IPS,13,1,mz_333_1.mid,0
3,T,7,39,4.875,0
3,T,7,40,5.0,0
3,T,7,41,5.125,0
3,T,7,42,5.25,0
3,T,7,43,5.375,0
3,T,7,44,5.5,0
3,T,7,45,5.625,0
3,T,7,46,5.75,0
3,T,7,47,5.875,0
3,T,7,48,6.0,0
3,T,7,49,6.125,0
3,T,7,50,6.25,0
3,T,7,51,6.375,0
3,T,7,52,6.5,0
3,T,7,53,6.625,0
3,T,7,54,6.75,0
3,T,7,55,6.875,0
3,T,7,56,7.0,0
3,T,7,57,7.125,0
3,T,7,58,7.25,0
3,T,7,59,7.375,0
3,T,7,60,7.5,0
3,T,7,61,7.625,0
3,T,7,62,7.75,0
3,T,7,63,7.875,0
3,T,7,64,8.0,0
3,T,8,1,0.125,0
3,T,8,2,0.25,1
3,T,8,3,0.375,0
3,T,8,4,0.5,0
3,T,8,5,0.625,0
3,T,8,6,0.75,0
3,T,8,7,0.875,0
3,T,8,8,1.0,0
3,T,8,9,1.125,0
3,T,8,10,1.25,0
3,T,8,11,1.375,0
3,T,8,12,1.5,0
3,T,8,13,1.625,0
3,T,8,14,1.75,0
3,T,8,15,1.875,0
3,T,8,16,2.0,0
3,T,8,17,2.125,0
3,T,8,18,2.25,0
3,T,8,19,2.375,0
3,T,8,20,2.5,0
3,T,8,21,2.625,0
3,T,8,22,2.75,0
3,T,8,23,2.875,0
3,T,8,24,3.0,0
3,T,8,25,3.125,0
3,T,8,26,3.25,0
3,T,8,27,3.375,0
3,T,8,28,3.5,0
3,T,8,29,3.625,0
3,T,8,30,3.75,0
3,T,8,31,3.875,0
3,T,8,32,4.0,0
3,T,8,33,4.125,0
3,T,8,34,4.25,0
3,T,8,35,4.375,0
3,T,8,36,4.5,0
3,T,8,37,4.625,0
3,T,8,38,4.75,0
3,T,8,39,4.875,0
3,T,8,40,5.0,0
3,T,8,41,5.125,0
3,T,8,42,5.25,0
3,T,8,43,5.375,0
3,T,8,44,5.5,0
3,T,8,45,5.625,0
3,T,8,46,5.75,0
3,T,8,47,5.875,0
3,T,8,48,6.0,0
3,T,8,49,6.125,0
3,T,8,50,6.25,0
3,T,8,51,6.375,0
3,T,8,52,6.5,0
3,T,8,53,6.625,0
3,T,8,54,6.75,0
3,T,8,55,6.875,0
3,T,8,56,7.0,0
3,T,8,57,7.125,0
3,T,8,58,7.25,0
3,T,8,59,7.375,0
3,T,8,60,7.5,0
3,T,8,61,7.625,0
3,T,8,62,7.75,0
3,T,8,63,7.875,0
3,T,8,64,8.0,0
3,T,9,1,0.125,0
3,T,9,2,0.25,1
3,T,9,3,0.375,0
3,T,9,4,0.5,0
3,T,9,5,0.625,0
3,T,9,6,0.75,0
3,T,9,7,0.875,0
3,T,9,8,1.0,0
3,T,9,9,1.125,0
3,T,9,10,1.25,0
3,T,9,11,1.375,0
3,T,9,12,1.5,0
3,T,9,13,1.625,0
3,T,9,14,1.75,0
3,T,9,15,1.875,0
3,T,9,16,2.0,0
3,T,9,17,2.125,0
3,T,9,18,2.25,0
3,T,9,19,2.375,0
3,T,9,20,2.5,0
3,T,9,21,2.625,0
3,T,9,22,2.75,0
3,T,9,23,2.875,0
3,T,9,24,3.0,0
3,T,9,25,3.125,0
3,T,9,26,3.25,0
3,T,9,27,3.375,0
3,T,9,28,3.5,0
3,T,9,29,3.625,0
3,T,9,30,3.75,0
3,T,9,31,3.875,0
3,T,9,32,4.0,0
3,T,9,33,4.125,0
3,T,9,34,4.25,0
3,T,9,35,4.375,0
3,T,9,36,4.5,0
3,T,9,37,4.625,0
3,T,9,38,4.75,0
3,T,9,39,4.875,0
3,T,9,40,5.0,0
3,T,9,41,5.125,0
3,T,9,42,5.25,0
3,T,9,43,5.375,0
3,T,9,44,5.5,0
3,T,9,45,5.625,0
3,T,9,46,5.75,0
3,T,9,47,5.875,0
3,T,9,48,6.0,0
3,T,9,49,6.125,0
3,T,9,50,6.25,0
3,T,9,51,6.375,0
3,T,9,52,6.5,0
3,T,9,53,6.625,0
3,T,9,54,6.75,0
3,T,9,55,6.875,0
3,T,9,56,7.0,0
3,T,9,57,7.125,0
3,T,9,58,7.25,0
3,T,9,59,7.375,0
3,T,9,60,7.5,0
3,T,9,61,7.625,0
3,T,9,62,7.75,0
3,T,9,63,7.875,0
3,T,9,64,8.0,0
3,T,10,1,0.125,0
3,T,10,2,0.25,1
3,T,10,3,0.375,0
3,T,10,4,0.5,0
3,T,10,5,0.625,0
3,T,10,6,0.75,0
3,T,10,7,0.875,0
3,T,10,8,1.0,0
3,T,10,9,1.125,0
3,T,10,10,1.25,0
3,T,10,11,1.375,0
3,T,10,12,1.5,0
3,T,10,13,1.625,0
3,T,10,14,1.75,0
3,T,10,15,1.875,0
3,T,10,16,2.0,0
3,T,10,17,2.125,0
3,T,10,18,2.25,0
3,T,10,19,2.375,0
3,T,10,20,2.5,0
3,T,10,21,2.625,0
3,T,10,22,2.75,0
3,T,10,23,2.875,0
3,T,10,24,3.0,0
3,T,10,25,3.125,0
3,T,10,26,3.25,0
3,T,10,27,3.375,0
3,T,10,28,3.5,0
3,T,10,29,3.625,0
3,T,10,30,3.75,0
3,T,10,31,3.875,0
3,T,10,32,4.0,0
3,T,10,33,4.125,0
3,T,10,34,4.25,0
3,T,10,35,4.375,0
3,T,10,36,4.5,0
3,T,10,37,4.625,0
3,T,10,38,4.75,0
3,T,10,39,4.875,0
3,T,10,40,5.0,0
3,T,10,41,5.125,0
3,T,10,42,5.25,0
3,T,10,43,5.375,0
3,T,10,44,5.5,0
3,T,10,45,5.625,0
3,T,10,46,5.75,0
3,T,10,47,5.875,0
3,T,10,48,6.0,0
3,T,10,49,6.125,0
3,T,10,50,6.25,0
3,T,10,51,6.375,0
3,T,10,52,6.5,0
3,T,10,53,6.625,0
3,T,10,54,6.75,0
3,T,10,55,6.875,0
3,T,10,56,7.0,0
3,T,10,57,7.125,0
3,T,10,58,7.25,0
3,T,10,59,7.375,0
3,T,10,60,7.5,0
3,T,10,61,7.625,0
3,T,10,62,7.75,0
3,T,10,63,7.875,0
3,T,10,64,8.0,0
3,T,11,1,0.125,0
3,T,11,2,0.25,1
3,T,11,3,0.375,0
3,T,11,4,0.5,0
3,T,11,5,0.625,0
3,T,11,6,0.75,0
3,T,11,7,0.875,0
3,T,11,8,1.0,0
3,T,11,9,1.125,0
3,T,11,10,1.25,0
3,T,11,11,1.375,0
3,T,11,12,1.5,0
3,T,11,13,1.625,0
3,T,11,14,1.75,0
3,T,11,15,1.875,0
3,T,11,16,2.0,0
3,T,11,17,2.125,0
3,T,11,18,2.25,0
3,T,11,19,2.375,0
3,T,11,20,2.5,0
3,T,11,21,2.625,0
3,T,11,22,2.75,0
3,T,11,23,2.875,0
3,T,11,24,3.0,0
3,T,11,25,3.125,0
3,T,11,26,3.25,0
3,T,11,27,3.375,0
3,T,11,28,3.5,0
3,T,11,29,3.625,0
3,T,11,30,3.75,0
3,T,11,31,3.875,0
3,T,11,32,4.0,0
3,T,11,33,4.125,0
3,T,11,34,4.25,0
3,T,11,35,4.375,0
3,T,11,36,4.5,0
3,T,11,37,4.625,0
3,T,11,38,4.75,0
3,T,11,39,4.875,0
3,T,11,40,5.0,0
3,T,11,41,5.125,0
3,T,11,42,5.25,0
3,T,11,43,5.375,0
3,T,11,44,5.5,0
3,T,11,45,5.625,0
3,T,11,46,5.75,0
3,T,11,47,5.875,0
3,T,11,48,6.0,0
3,T,11,49,6.125,0
3,T,11,50,6.25,0
3,T,11,51,6.375,0
3,T,11,52,6.5,0
3,T,11,53,6.625,0
3,T,11,54,6.75,0
3,T,11,55,6.875,0
3,T,11,56,7.0,0
3,T,11,57,7.125,0
3,T,11,58,7.25,0
3,T,11,59,7.375,0
3,T,11,60,7.5,0
3,T,11,61,7.625,0
3,T,11,62,7.75,0
3,T,11,63,7.875,0
3,T,11,64,8.0,0
3,T,12,1,0.125,0
3,T,12,2,0.25,0
3,T,12,3,0.375,0
3,T,12,4,0.5,1
3,T,12,5,0.625,0
3,T,12,6,0.75,0
3,T,12,7,0.875,0
3,T,12,8,1.0,0
3,T,12,9,1.125,0
3,T,12,10,1.25,0
3,T,12,11,1.375,0
3,T,12,12,1.5,0
3,T,12,13,1.625,0
3,T,12,14,1.75,0
3,T,12,15,1.875,0
3,T,12,16,2.0,0
3,T,12,17,2.125,0
3,T,12,18,2.25,0
3,T,12,19,2.375,0
3,T,12,20,2.5,0
3,T,12,21,2.625,0
3,T,12,22,2.75,0
3,T,12,23,2.875,0
3,T,12,24,3.0,0
3,T,12,25,3.125,0
3,T,12,26,3.25,0
3,T,12,27,3.375,0
3,T,12,28,3.5,0
3,T,12,29,3.625,0
3,T,12,30,3.75,0
3,T,12,31,3.875,0
3,T,12,32,4.0,0
3,T,12,33,4.125,0
3,T,12,34,4.25,0
3,T,12,35,4.375,0
3,T,12,36,4.5,0
3,T,12,37,4.625,0
3,T,12,38,4.75,0
3,T,12,39,4.875,0
3,T,12,40,5.0,0
3,T,12,41,5.125,0
3,T,12,42,5.25,0
3,T,12,43,5.375,0
3,T,12,44,5.5,0
3,T,12,45,5.625,0
3,T,12,46,5.75,0
3,T,12,47,5.875,0
3,T,12,48,6.0,0
3,T,12,49,6.125,0
3,T,12,50,6.25,0
3,T,12,51,6.375,0
3,T,12,52,6.5,0
3,T,12,53,6.625,0
3,T,12,54,6.75,0
3,T,12,55,6.875,0
3,T,12,56,7.0,0
3,T,12,57,7.125,0
3,T,12,58,7.25,0
3,T,12,59,7.375,0
3,T,12,60,7.5,0
3,T,12,61,7.625,0
3,T,12,62,7.75,0
3,T,12,63,7.875,0
3,T,12,64,8.0,0
3,T,13,1,0.125,0
3,T,13,2,0.25,1
3,T,13,3,0.375,0
3,T,13,4,0.5,0
3,T,13,5,0.625,0
3,T,13,6,0.75,0
3,T,13,7,0.875,0
3,T,13,8,1.0,0
3,T,13,9,1.125,0
3,T,13,10,1.25,0
3,T,13,11,1.375,0
3,T,13,12,1.5,0
3,T,13,13,1.625,0
3,T,13,14,1.75,0
3,T,13,15,1.875,0
3,T,13,16,2.0,0
3,T,13,17,2.125,0
3,T,13,18,2.25,0
3,T,13,19,2.375,0
3,T,13,20,2.5,0
3,T,13,21,2.625,0
3,T,13,22,2.75,0
3,T,13,23,2.875,0
3,T,13,24,3.0,0
3,T,13,25,3.125,0
3,T,13,26,3.25,0
3,T,13,27,3.375,0
3,T,13,28,3.5,0
3,T,13,29,3.625,0
3,T,13,30,3.75,0
3,T,13,31,3.875,0
3,T,13,32,4.0,0
3,T,13,33,4.125,0
3,T,13,34,4.25,0
3,T,13,35,4.375,0
3,T,13,36,4.5,0
3,T,13,37,4.625,0
3,T,13,38,4.75,0
3,T,13,39,4.875,0
3,T,13,40,5.0,0
3,T,13,41,5.125,0
3,T,13,42,5.25,0
3,T,13,43,5.375,0
3,T,13,44,5.5,0
3,T,13,45,5.625,0
3,T,13,46,5.75,0
3,T,13,47,5.875,0
3,T,13,48,6.0,0
3,T,13,49,6.125,0
3,T,13,50,6.25,0
3,T,13,51,6.375,0
3,T,13,52,6.5,0
3,T,13,53,6.625,0
3,T,13,54,6.75,0
3,T,13,55,6.875,0
3,T,13,56,7.0,0
3,T,13,57,7.125,0
3,T,13,58,7.25,0
3,T,13,59,7.375,0
3,T,13,60,7.5,0
3,T,13,61,7.625,0
3,T,13,62,7.75,0
3,T,13,63,7.875,0
3,T,13,64,8.0,0
3,T,14,1,0.125,0
3,T,14,2,0.25,0
3,T,14,3,0.375,0
3,T,14,4,0.5,1
3,T,14,5,0.625,0
3,T,14,6,0.75,0
3,T,14,7,0.875,0
3,T,14,8,1.0,0
3,T,14,9,1.125,0
3,T,14,10,1.25,0
3,T,14,11,1.375,0
3,T,14,12,1.5,0
3,T,14,13,1.625,0
3,T,14,14,1.75,0
3,T,14,15,1.875,0
3,T,14,16,2.0,0
3,T,14,17,2.125,0
3,T,14,18,2.25,0
3,T,14,19,2.375,0
3,T,14,20,2.5,0
3,T,14,21,2.625,0
3,T,14,22,2.75,0
3,T,14,23,2.875,0
3,T,14,24,3.0,0
3,T,14,25,3.125,0
3,T,14,26,3.25,0
3,T,14,27,3.375,0
3,T,14,28,3.5,0
3,T,14,29,3.625,0
3,T,14,30,3.75,0
3,T,14,31,3.875,0
3,T,14,32,4.0,0
3,T,14,33,4.125,0
3,T,14,34,4.25,0
3,T,14,35,4.375,0
3,T,14,36,4.5,0
3,T,14,37,4.625,0
3,T,14,38,4.75,0
3,T,14,39,4.875,0
3,T,14,40,5.0,0
3,T,14,41,5.125,0
3,T,14,42,5.25,0
3,T,14,43,5.375,0
3,T,14,44,5.5,0
3,T,14,45,5.625,0
3,T,14,46,5.75,0
3,T,14,47,5.875,0
3,T,14,48,6.0,0
3,T,14,49,6.125,0
3,T,14,50,6.25,0
3,T,14,51,6.375,0
3,T,14,52,6.5,0
3,T,14,53,6.625,0
3,T,14,54,6.75,0
3,T,14,55,6.875,0
3,T,14,56,7.0,0
3,T,14,57,7.125,0
3,T,14,58,7.25,0
3,T,14,59,7.375,0
3,T,14,60,7.5,0
3,T,14,61,7.625,0
3,T,14,62,7.75,0
3,T,14,63,7.875,0
3,T,14,64,8.0,0
3,T,15,1,0.125,0
3,T,15,2,0.25,0
3,T,15,3,0.375,0
3,T,15,4,0.5,1
3,T,15,5,0.625,0
3,T,15,6,0.75,0
3,T,15,7,0.875,0
3,T,15,8,1.0,0
3,T,15,9,1.125,0
3,T,15,10,1.25,0
3,T,15,11,1.375,0
3,T,15,12,1.5,0
3,T,15,13,1.625,0
3,T,15,14,1.75,0
3,T,15,15,1.875,0
3,T,15,16,2.0,0
3,T,15,17,2.125,0
3,T,15,18,2.25,0
3,T,15,19,2.375,0
3,T,15,20,2.5,0
3,T,15,21,2.625,0
3,T,15,22,2.75,0
3,T,15,23,2.875,0
3,T,15,24,3.0,0
3,T,15,25,3.125,0
3,T,15,26,3.25,0
3,T,15,27,3.375,0
3,T,15,28,3.5,0
3,T,15,29,3.625,0
3,T,15,30,3.75,0
3,T,15,31,3.875,0
3,T,15,32,4.0,0
3,T,15,33,4.125,0
3,T,15,34,4.25,0
3,T,15,35,4.375,0
3,T,15,36,4.5,0
3,T,15,37,4.625,0
3,T,15,38,4.75,0
3,T,15,39,4.875,0
3,T,15,40,5.0,0
3,T,15,41,5.125,0
3,T,15,42,5.25,0
3,T,15,43,5.375,0
3,T,15,44,5.5,0
3,T,15,45,5.625,0
3,T,15,46,5.75,0
3,T,15,47,5.875,0
3,T,15,48,6.0,0
3,T,15,49,6.125,0
3,T,15,50,6.25,0
3,T,15,51,6.375,0
3,T,15,52,6.5,0
3,T,15,53,6.625,0
3,T,15,54,6.75,0
3,T,15,55,6.875,0
3,T,15,56,7.0,0
3,T,15,57,7.125,0
3,T,15,58,7.25,0
3,T,15,59,7.375,0
3,T,15,60,7.5,0
3,T,15,61,7.625,0
3,T,15,62,7.75,0
3,T,15,63,7.875,0
3,T,15,64,8.0,0
3,T,16,1,0.125,0
3,T,16,2,0.25,0
3,T,16,3,0.375,0
3,T,16,4,0.5,0
3,T,16,5,0.625,0
3,T,16,6,0.75,0
3,T,16,7,0.875,0
3,T,16,8,1.0,1
3,T,16,9,1.125,0
3,T,16,10,1.25,0
3,T,16,11,1.375,0
3,T,16,12,1.5,0
3,T,16,13,1.625,0
3,T,16,14,1.75,0
3,T,16,15,1.875,0
3,T,16,16,2.0,0
3,T,16,17,2.125,0
3,T,16,18,2.25,0
3,T,16,19,2.375,0
3,T,16,20,2.5,0
3,T,16,21,2.625,0
3,T,16,22,2.75,0
3,T,16,23,2.875,0
3,T,16,24,3.0,0
3,T,16,25,3.125,0
3,T,16,26,3.25,0
3,T,16,27,3.375,0
3,T,16,28,3.5,0
3,T,16,29,3.625,0
3,T,16,30,3.75,0
3,T,16,31,3.875,0
3,T,16,32,4.0,0
3,T,16,33,4.125,0
3,T,16,34,4.25,0
3,T,16,35,4.375,0
3,T,16,36,4.5,0
3,T,16,37,4.625,0
3,T,16,38,4.75,0
3,T,16,39,4.875,0
3,T,16,40,5.0,0
3,T,16,41,5.125,0
3,T,16,42,5.25,0
3,T,16,43,5.375,0
3,T,16,44,5.5,0
3,T,16,45,5.625,0
3,T,16,46,5.75,0
3,T,16,47,5.875,0
3,T,16,48,6.0,0
3,T,16,49,6.125,0
3,T,16,50,6.25,0
3,T,16,51,6.375,0
3,T,16,52,6.5,0
3,T,16,53,6.625,0
3,T,16,54,6.75,0
3,T,16,55,6.875,0
3,T,16,56,7.0,0
3,T,16,57,7.125,0
3,T,16,58,7.25,0
3,T,16,59,7.375,0
3,T,16,60,7.5,0
3,T,16,61,7.625,0
3,T,16,62,7.75,0
3,T,16,63,7.875,0
3,T,16,64,8.0,0
3,T,17,1,0.125,0
3,T,17,2,0.25,0
3,T,17,3,0.375,0
3,T,17,4,0.5,0
3,T,17,5,0.625,0
3,T,17,6,0.75,0
3,T,17,7,0.875,0
3,T,17,8,1.0,1
3,T,17,9,1.125,0
3,T,17,10,1.25,0
3,T,17,11,1.375,0
3,T,17,12,1.5,0
3,T,17,13,1.625,0
3,T,17,14,1.75,0
3,T,17,15,1.875,0
3,T,17,16,2.0,0
3,T,17,17,2.125,0
3,T,17,18,2.25,0
3,T,17,19,2.375,0
3,T,17,20,2.5,0
3,T,17,21,2.625,0
3,T,17,22,2.75,0
3,T,17,23,2.875,0
3,T,17,24,3.0,0
3,T,17,25,3.125,0
3,T,17,26,3.25,0
3,T,17,27,3.375,0
3,T,17,28,3.5,0
3,T,17,29,3.625,0
3,T,17,30,3.75,0
3,T,17,31,3.875,0
3,T,17,32,4.0,0
3,T,17,33,4.125,0
3,T,17,34,4.25,0
3,T,17,35,4.375,0
3,T,17,36,4.5,0
3,T,17,37,4.625,0
3,T,17,38,4.75,0
3,T,17,39,4.875,0
3,T,17,40,5.0,0
3,T,17,41,5.125,0
3,T,17,42,5.25,0
3,T,17,43,5.375,0
3,T,17,44,5.5,0
3,T,17,45,5.625,0
3,T,17,46,5.75,0
3,T,17,47,5.875,0
3,T,17,48,6.0,0
3,T,17,49,6.125,0
3,T,17,50,6.25,0
3,T,17,51,6.375,0
3,T,17,52,6.5,0
3,T,17,53,6.625,0
3,T,17,54,6.75,0
3,T,17,55,6.875,0
3,T,17,56,7.0,0
3,T,17,57,7.125,0
3,T,17,58,7.25,0
3,T,17,59,7.375,0
3,T,17,60,7.5,0
3,T,17,61,7.625,0
3,T,17,62,7.75,0
3,T,17,63,7.875,0
3,T,17,64,8.0,0
3,T,18,1,0.125,0
3,T,18,2,0.25,0
3,T,18,3,0.375,0
3,T,18,4,0.5,1
3,T,18,5,0.625,0
3,T,18,6,0.75,0
3,T,18,7,0.875,0
3,T,18,8,1.0,0
3,T,18,9,1.125,0
3,T,18,10,1.25,0
3,T,18,11,1.375,0
3,T,18,12,1.5,0
3,T,18,13,1.625,0
3,T,18,14,1.75,0
3,T,18,15,1.875,0
3,T,18,16,2.0,0
3,T,18,17,2.125,0
3,T,18,18,2.25,0
3,T,18,19,2.375,0
3,T,18,20,2.5,0
3,T,18,21,2.625,0
3,T,18,22,2.75,0
3,T,18,23,2.875,0
3,T,18,24,3.0,0
3,T,18,25,3.125,0
3,T,18,26,3.25,0
3,T,18,27,3.375,0
3,T,18,28,3.5,0
3,T,18,29,3.625,0
3,T,18,30,3.75,0
3,T,18,31,3.875,0
3,T,18,32,4.0,0
3,T,18,33,4.125,0
3,T,18,34,4.25,0
3,T,18,35,4.375,0
3,T,18,36,4.5,0
3,T,18,37,4.625,0
3,T,18,38,4.75,0
3,T,18,39,4.875,0
3,T,18,40,5.0,0
3,T,18,41,5.125,0
3,T,18,42,5.25,0
3,T,18,43,5.375,0
3,T,18,44,5.5,0
3,T,18,45,5.625,0
3,T,18,46,5.75,0
3,T,18,47,5.875,0
3,T,18,48,6.0,0
3,T,18,49,6.125,0
3,T,18,50,6.25,0
3,T,18,51,6.375,0
3,T,18,52,6.5,0
3,T,18,53,6.625,0
3,T,18,54,6.75,0
3,T,18,55,6.875,0
3,T,18,56,7.0,0
3,T,18,57,7.125,0
3,T,18,58,7.25,0
3,T,18,59,7.375,0
3,T,18,60,7.5,0
3,T,18,61,7.625,0
3,T,18,62,7.75,0
3,T,18,63,7.875,0
3,T,18,64,8.0,0
3,T,19,1,0.125,0
3,T,19,2,0.25,0
3,T,19,3,0.375,0
3,T,19,4,0.5,1
3,T,19,5,0.625,0
3,T,19,6,0.75,0
3,T,19,7,0.875,0
3,T,19,8,1.0,0
3,T,19,9,1.125,0
3,T,19,10,1.25,0
3,T,19,11,1.375,0
3,T,19,12,1.5,0
3,T,19,13,1.625,0
3,T,19,14,1.75,0
3,T,19,15,1.875,0
3,T,19,16,2.0,0
3,T,19,17,2.125,0
3,T,19,18,2.25,0
3,T,19,19,2.375,0
3,T,19,20,2.5,0
3,T,19,21,2.625,0
3,T,19,22,2.75,0
3,T,19,23,2.875,0
3,T,19,24,3.0,0
3,T,19,25,3.125,0
3,T,19,26,3.25,0
3,T,19,27,3.375,0
3,T,19,28,3.5,0
3,T,19,29,3.625,0
3,T,19,30,3.75,0
3,T,19,31,3.875,0
3,T,19,32,4.0,0
3,T,19,33,4.125,0
3,T,19,34,4.25,0
3,T,19,35,4.375,0
3,T,19,36,4.5,0
3,T,19,37,4.625,0
3,T,19,38,4.75,0
3,T,19,39,4.875,0
3,T,19,40,5.0,0
3,T,19,41,5.125,0
3,T,19,42,5.25,0
3,T,19,43,5.375,0
3,T,19,44,5.5,0
3,T,19,45,5.625,0
3,T,19,46,5.75,0
3,T,19,47,5.875,0
3,T,19,48,6.0,0
3,T,19,49,6.125,0
3,T,19,50,6.25,0
3,T,19,51,6.375,0
3,T,19,52,6.5,0
3,T,19,53,6.625,0
3,T,19,54,6.75,0
3,T,19,55,6.875,0
3,T,19,56,7.0,0
3,T,19,57,7.125,0
3,T,19,58,7.25,0
3,T,19,59,7.375,0
3,T,19,60,7.5,0
3,T,19,61,7.625,0
3,T,19,62,7.75,0
3,T,19,63,7.875,0
3,T,19,64,8.0,0
3,T,20,1,0.125,0
3,T,20,2,0.25,0
3,T,20,3,0.375,0
3,T,20,4,0.5,1
3,T,20,5,0.625,0
3,T,20,6,0.75,0
3,T,20,7,0.875,0
3,T,20,8,1.0,0
3,T,20,9,1.125,0
3,T,20,10,1.25,0
3,T,20,11,1.375,0
3,T,20,12,1.5,0
3,T,20,13,1.625,0
3,T,20,14,1.75,0
3,T,20,15,1.875,0
3,T,20,16,2.0,0
3,T,20,17,2.125,0
3,T,20,18,2.25,0
3,T,20,19,2.375,0
3,T,20,20,2.5,0
3,T,20,21,2.625,0
3,T,20,22,2.75,0
3,T,20,23,2.875,0
3,T,20,24,3.0,0
3,T,20,25,3.125,0
3,T,20,26,3.25,0
3,T,20,27,3.375,0
3,T,20,28,3.5,0
3,T,20,29,3.625,0
3,T,20,30,3.75,0
3,T,20,31,3.875,0
3,T,20,32,4.0,0
3,T,20,33,4.125,0
3,T,20,34,4.25,0
3,T,20,35,4.375,0
3,T,20,36,4.5,0
3,T,20,37,4.625,0
3,T,20,38,4.75,0
3,T,20,39,4.875,0
3,T,20,40,5.0,0
3,T,20,41,5.125,0
3,T,20,42,5.25,0
3,T,20,43,5.375,0
3,T,20,44,5.5,0
3,T,20,45,5.625,0
3,T,20,46,5.75,0
3,T,20,47,5.875,0
3,T,20,48,6.0,0
3,T,20,49,6.125,0
3,T,20,50,6.25,0
3,T,20,51,6.375,0
3,T,20,52,6.5,0
3,T,20,53,6.625,0
3,T,20,54,6.75,0
3,T,20,55,6.875,0
3,T,20,56,7.0,0
3,T,20,57,7.125,0
3,T,20,58,7.25,0
3,T,20,59,7.375,0
3,T,20,60,7.5,0
3,T,20,61,7.625,0
3,T,20,62,7.75,0
3,T,20,63,7.875,0
3,T,20,64,8.0,0
3,T,21,1,0.125,0
3,T,21,2,0.25,0
3,T,21,3,0.375,0
3,T,21,4,0.5,1
3,T,21,5,0.625,0
3,T,21,6,0.75,0
3,T,21,7,0.875,0
3,T,21,8,1.0,0
3,T,21,9,1.125,0
3,T,21,10,1.25,0
3,T,21,11,1.375,0
3,T,21,12,1.5,0
3,T,21,13,1.625,0
3,T,21,14,1.75,0
3,T,21,15,1.875,0
3,T,21,16,2.0,0
3,T,21,17,2.125,0
3,T,21,18,2.25,0
3,T,21,19,2.375,0
3,T,21,20,2.5,0
3,T,21,21,2.625,0
3,T,21,22,2.75,0
3,T,21,23,2.875,0
3,T,21,24,3.0,0
3,T,21,25,3.125,0
3,T,21,26,3.25,0
3,T,21,27,3.375,0
3,T,21,28,3.5,0
3,T,21,29,3.625,0
3,T,21,30,3.75,0
3,T,21,31,3.875,0
3,T,21,32,4.0,0
3,T,21,33,4.125,0
3,T,21,34,4.25,0
3,T,21,35,4.375,0
3,T,21,36,4.5,0
3,T,21,37,4.625,0
3,T,21,38,4.75,0
3,T,21,39,4.875,0
3,T,21,40,5.0,0
3,T,21,41,5.125,0
3,T,21,42,5.25,0
3,T,21,43,5.375,0
3,T,21,44,5.5,0
3,T,21,45,5.625,0
3,T,21,46,5.75,0
3,T,21,47,5.875,0
3,T,21,48,6.0,0
3,T,21,49,6.125,0
3,T,21,50,6.25,0
3,T,21,51,6.375,0
3,T,21,52,6.5,0
3,T,21,53,6.625,0
3,T,21,54,6.75,0
3,T,21,55,6.875,0
3,T,21,56,7.0,0
3,T,21,57,7.125,0
3,T,21,58,7.25,0
3,T,21,59,7.375,0
3,T,21,60,7.5,0
3,T,21,61,7.625,0
3,T,21,62,7.75,0
3,T,21,63,7.875,0
3,T,21,64,8.0,0
3,N,1,1,-1,0
3,N,1,2,0,0
3,N,1,3,1,0
3,N,1,4,2,0
3,N,1,5,3,0
3,N,1,6,4,0
3,N,1,7,5,0
3,N,1,8,6,0
3,N,1,9,7,0
3,N,1,10,8,0
3,N,1,11,9,0
3,N,1,12,10,0
3,N,1,13,11,0
3,N,1,14,12,0
3,N,1,15,13,0
3,N,1,16,14,0
3,N,1,17,15,0
3,N,1,18,16,0
3,N,1,19,17,0
3,N,1,20,18,0
3,N,1,21,19,0
3,N,1,22,20,0
3,N,1,23,21,0
3,N,1,24,22,0
3,N,1,25,23,0
3,N,1,26,24,0
3,N,1,27,25,0
3,N,1,28,26,0
3,N,1,29,27,0
3,N,1,30,28,0
3,N,1,31,29,0
3,N,1,32,30,0
3,N,1,33,31,0
3,N,1,34,32,0
3,N,1,35,33,0
3,N,1,36,34,0
3,N,1,37,35,0
3,N,1,38,36,0
3,N,1,39,37,0
3,N,1,40,38,0
3,N,1,41,39,0
3,N,1,42,40,0
3,N,1,43,41,0
3,N,1,44,42,0
3,N,1,45,43,0
3,N,1,46,44,0
3,N,1,47,45,0
3,N,1,48,46,0
3,N,1,49,47,0
3,N,1,50,48,0
3,N,1,51,49,0
3,N,1,52,50,0
3,N,1,53,51,0
3,N,1,54,52,0
3,N,1,55,53,0
3,N,1,56,54,0
3,N,1,57,55,1
3,N,1,58,56,0
3,N,1,59,57,0
3,N,1,60,58,0
3,N,1,61,59,0
3,N,1,62,60,0
3,N,1,63,61,0
3,N,1,64,62,0
3,N,1,65,63,0
3,N,1,66,64,0
3,N,1,67,65,0
3,N,1,68,66,0
3,N,1,69,67,0
3,N,1,70,68,0
3,N,1,71,69,0
3,N,1,72,70,0
3,N,1,73,71,0
3,N,1,74,72,0
3,N,1,75,73,0
3,N,1,76,74,0
3,N,1,77,75,0
3,N,1,78,76,0
3,N,1,79,77,0
3,N,1,80,78,0
3,N,1,81,79,0
3,N,1,82,80,0
3,N,1,83,81,0
3,N,1,84,82,0
3,N,1,85,83,0
3,N,1,86,84,0
3,N,1,87,85,0
3,N,1,88,86,0
3,N,1,89,87,0
