0,IPS,14,1,liz_rhap10.mid,0
4,N,15,30,28,0
4,N,15,31,29,0
4,N,15,32,30,0
4,N,15,33,31,0
4,N,15,34,32,0
4,N,15,35,33,0
4,N,15,36,34,0
4,N,15,37,35,0
4,N,15,38,36,0
4,N,15,39,37,0
4,N,15,40,38,0
4,N,15,41,39,0
4,N,15,42,40,0
4,N,15,43,41,0
4,N,15,44,42,0
4,N,15,45,43,0
4,N,15,46,44,0
4,N,15,47,45,0
4,N,15,48,46,1
4,N,15,49,47,0
4,N,15,50,48,0
4,N,15,51,49,0
4,N,15,52,50,0
4,N,15,53,51,0
4,N,15,54,52,0
4,N,15,55,53,0
4,N,15,56,54,0
4,N,15,57,55,1
4,N,15,58,56,0
4,N,15,59,57,0
4,N,15,60,58,0
4,N,15,61,59,0
4,N,15,62,60,0
4,N,15,63,61,0
4,N,15,64,62,0
4,N,15,65,63,0
4,N,15,66,64,0
4,N,15,67,65,0
4,N,15,68,66,0
4,N,15,69,67,0
4,N,15,70,68,0
4,N,15,71,69,0
4,N,15,72,70,0
4,N,15,73,71,0
4,N,15,74,72,0
4,N,15,75,73,0
4,N,15,76,74,0
4,N,15,77,75,0
4,N,15,78,76,0
4,N,15,79,77,0
4,N,15,80,78,0
4,N,15,81,79,0
4,N,15,82,80,0
4,N,15,83,81,0
4,N,15,84,82,0
4,N,15,85,83,0
4,N,15,86,84,0
4,N,15,87,85,0
4,N,15,88,86,0
4,N,15,89,87,0
4,N,15,90,88,0
4,N,15,91,89,0
4,N,15,92,90,0
4,N,15,93,91,0
4,N,15,94,92,0
4,N,15,95,93,0
4,N,15,96,94,0
4,N,15,97,95,0
4,N,15,98,96,0
4,N,15,99,97,0
4,N,15,100,98,0
4,N,15,101,99,0
4,N,15,102,100,0
4,N,15,103,101,0
4,N,15,104,102,0
4,N,15,105,103,0
4,N,15,106,104,0
4,N,15,107,105,0
4,N,15,108,106,0
4,N,15,109,107,0
4,N,15,110,108,0
4,N,15,111,109,0
4,N,15,112,110,0
4,N,15,113,111,0
4,N,15,114,112,0
4,N,15,115,113,0
4,N,15,116,114,0
4,N,15,117,115,0
4,N,15,118,116,0
4,N,15,119,117,0
4,N,15,120,118,0
4,N,15,121,119,0
4,N,15,122,120,0
4,N,15,123,121,0
4,N,15,124,122,0
4,N,15,125,123,0
4,N,15,126,124,0
4,N,15,127,125,0
4,N,15,128,126,0
4,N,15,129,127,0
4,N,16,1,-1,0
4,N,16,2,0,0
4,N,16,3,1,0
4,N,16,4,2,0
4,N,16,5,3,0
4,N,16,6,4,0
4,N,16,7,5,0
4,N,16,8,6,0
4,N,16,9,7,0
4,N,16,10,8,0
4,N,16,11,9,0
4,N,16,12,10,0
4,N,16,13,11,0
4,N,16,14,12,0
4,N,16,15,13,0
4,N,16,16,14,0
4,N,16,17,15,0
4,N,16,18,16,0
4,N,16,19,17,0
4,N,16,20,18,0
4,N,16,21,19,0
4,N,16,22,20,0
4,N,16,23,21,0
4,N,16,24,22,0
4,N,16,25,23,0
4,N,16,26,24,0
4,N,16,27,25,0
4,N,16,28,26,0
4,N,16,29,27,0
4,N,16,30,28,0
4,N,16,31,29,0
4,N,16,32,30,0
4,N,16,33,31,0
4,N,16,34,32,0
4,N,16,35,33,0
4,N,16,36,34,0
4,N,16,37,35,0
4,N,16,38,36,0
4,N,16,39,37,0
4,N,16,40,38,0
4,N,16,41,39,0
4,N,16,42,40,0
4,N,16,43,41,0
4,N,16,44,42,0
4,N,16,45,43,0
4,N,16,46,44,0
4,N,16,47,45,0
4,N,16,48,46,1
4,N,16,49,47,0
4,N,16,50,48,0
4,N,16,51,49,0
4,N,16,52,50,0
4,N,16,53,51,0
4,N,16,54,52,0
4,N,16,55,53,0
4,N,16,56,54,0
4,N,16,57,55,0
4,N,16,58,56,0
4,N,16,59,57,0
4,N,16,60,58,1
4,N,16,61,59,0
4,N,16,62,60,0
4,N,16,63,61,0
4,N,16,64,62,0
4,N,16,65,63,0
4,N,16,66,64,0
4,N,16,67,65,0
4,N,16,68,66,0
4,N,16,69,67,0
4,N,16,70,68,0
4,N,16,71,69,0
4,N,16,72,70,0
4,N,16,73,71,0
4,N,16,74,72,0
4,N,16,75,73,0
4,N,16,76,74,0
4,N,16,77,75,0
4,N,16,78,76,0
4,N,16,79,77,0
4,N,16,80,78,0
4,N,16,81,79,0
4,N,16,82,80,0
4,N,16,83,81,0
4,N,16,84,82,0
4,N,16,85,83,0
4,N,16,86,84,0
4,N,16,87,85,0
4,N,16,88,86,0
4,N,16,89,87,0
4,N,16,90,88,0
4,N,16,91,89,0
4,N,16,92,90,0
4,N,16,93,91,0
4,N,16,94,92,0
4,N,16,95,93,0
4,N,16,96,94,0
4,N,16,97,95,0
4,N,16,98,96,0
4,N,16,99,97,0
4,N,16,100,98,0
4,N,16,101,99,0
4,N,16,102,100,0
4,N,16,103,101,0
4,N,16,104,102,0
4,N,16,105,103,0
4,N,16,106,104,0
4,N,16,107,105,0
4,N,16,108,106,0
4,N,16,109,107,0
4,N,16,110,108,0
4,N,16,111,109,0
4,N,16,112,110,0
4,N,16,113,111,0
4,N,16,114,112,0
4,N,16,115,113,0
4,N,16,116,114,0
4,N,16,117,115,0
4,N,16,118,116,0
4,N,16,119,117,0
4,N,16,120,118,0
4,N,16,121,119,0
4,N,16,122,120,0
4,N,16,123,121,0
4,N,16,124,122,0
4,N,16,125,123,0
4,N,16,126,124,0
4,N,16,127,125,0
4,N,16,128,126,0
4,N,16,129,127,0
4,N,17,1,-1,0
4,N,17,2,0,0
4,N,17,3,1,0
4,N,17,4,2,0
4,N,17,5,3,0
4,N,17,6,4,0
4,N,17,7,5,0
4,N,17,8,6,0
4,N,17,9,7,0
4,N,17,10,8,0
4,N,17,11,9,0
4,N,17,12,10,0
4,N,17,13,11,0
4,N,17,14,12,0
4,N,17,15,13,0
4,N,17,16,14,0
4,N,17,17,15,0
4,N,17,18,16,0
4,N,17,19,17,0
4,N,17,20,18,0
4,N,17,21,19,0
4,N,17,22,20,0
4,N,17,23,21,0
4,N,17,24,22,0
4,N,17,25,23,0
4,N,17,26,24,0
4,N,17,27,25,0
4,N,17,28,26,0
4,N,17,29,27,0
4,N,17,30,28,0
4,N,17,31,29,0
4,N,17,32,30,0
4,N,17,33,31,0
4,N,17,34,32,0
4,N,17,35,33,0
4,N,17,36,34,0
4,N,17,37,35,0
4,N,17,38,36,0
4,N,17,39,37,0
4,N,17,40,38,0
4,N,17,41,39,0
4,N,17,42,40,0
4,N,17,43,41,0
4,N,17,44,42,0
4,N,17,45,43,0
4,N,17,46,44,0
4,N,17,47,45,0
4,N,17,48,46,1
4,N,17,49,47,0
4,N,17,50,48,0
4,N,17,51,49,0
4,N,17,52,50,0
4,N,17,53,51,0
4,N,17,54,52,0
4,N,17,55,53,0
4,N,17,56,54,0
4,N,17,57,55,1
4,N,17,58,56,0
4,N,17,59,57,0
4,N,17,60,58,0
4,N,17,61,59,0
4,N,17,62,60,0
4,N,17,63,61,0
4,N,17,64,62,0
4,N,17,65,63,0
4,N,17,66,64,0
4,N,17,67,65,0
4,N,17,68,66,0
4,N,17,69,67,0
4,N,17,70,68,0
4,N,17,71,69,0
4,N,17,72,70,0
4,N,17,73,71,0
4,N,17,74,72,0
4,N,17,75,73,0
4,N,17,76,74,0
4,N,17,77,75,0
4,N,17,78,76,0
4,N,17,79,77,0
4,N,17,80,78,0
4,N,17,81,79,0
4,N,17,82,80,0
4,N,17,83,81,0
4,N,17,84,82,0
4,N,17,85,83,0
4,N,17,86,84,0
4,N,17,87,85,0
4,N,17,88,86,0
4,N,17,89,87,0
4,N,17,90,88,0
4,N,17,91,89,0
4,N,17,92,90,0
4,N,17,93,91,0
4,N,17,94,92,0
4,N,17,95,93,0
4,N,17,96,94,0
4,N,17,97,95,0
4,N,17,98,96,0
4,N,17,99,97,0
4,N,17,100,98,0
4,N,17,101,99,0
4,N,17,102,100,0
4,N,17,103,101,0
4,N,17,104,102,0
4,N,17,105,103,0
4,N,17,106,104,0
4,N,17,107,105,0
4,N,17,108,106,0
4,N,17,109,107,0
4,N,17,110,108,0
4,N,17,111,109,0
4,N,17,112,110,0
4,N,17,113,111,0
4,N,17,114,112,0
4,N,17,115,113,0
4,N,17,116,114,0
4,N,17,117,115,0
4,N,17,118,116,0
4,N,17,119,117,0
4,N,17,120,118,0
4,N,17,121,119,0
4,N,17,122,120,0
4,N,17,123,121,0
4,N,17,124,122,0
4,N,17,125,123,0
4,N,17,126,124,0
4,N,17,127,125,0
4,N,17,128,126,0
4,N,17,129,127,0
4,N,18,1,-1,0
4,N,18,2,0,0
4,N,18,3,1,0
4,N,18,4,2,0
4,N,18,5,3,0
4,N,18,6,4,0
4,N,18,7,5,0
4,N,18,8,6,0
4,N,18,9,7,0
4,N,18,10,8,0
4,N,18,11,9,0
4,N,18,12,10,0
4,N,18,13,11,0
4,N,18,14,12,0
4,N,18,15,13,0
4,N,18,16,14,0
4,N,18,17,15,0
4,N,18,18,16,0
4,N,18,19,17,0
4,N,18,20,18,0
4,N,18,21,19,0
4,N,18,22,20,0
4,N,18,23,21,0
4,N,18,24,22,0
4,N,18,25,23,0
4,N,18,26,24,0
4,N,18,27,25,0
4,N,18,28,26,0
4,N,18,29,27,0
4,N,18,30,28,0
4,N,18,31,29,0
4,N,18,32,30,0
4,N,18,33,31,0
4,N,18,34,32,0
4,N,18,35,33,0
4,N,18,36,34,0
4,N,18,37,35,0
4,N,18,38,36,0
4,N,18,39,37,0
4,N,18,40,38,0
4,N,18,41,39,0
4,N,18,42,40,0
4,N,18,43,41,0
4,N,18,44,42,0
4,N,18,45,43,0
4,N,18,46,44,0
4,N,18,47,45,0
4,N,18,48,46,1
4,N,18,49,47,0
4,N,18,50,48,0
4,N,18,51,49,0
4,N,18,52,50,0
4,N,18,53,51,0
4,N,18,54,52,0
4,N,18,55,53,0
4,N,18,56,54,0
4,N,18,57,55,0
4,N,18,58,56,0
4,N,18,59,57,0
4,N,18,60,58,1
4,N,18,61,59,0
4,N,18,62,60,0
4,N,18,63,61,0
4,N,18,64,62,0
4,N,18,65,63,0
4,N,18,66,64,0
4,N,18,67,65,0
4,N,18,68,66,0
4,N,18,69,67,0
4,N,18,70,68,0
4,N,18,71,69,0
4,N,18,72,70,0
4,N,18,73,71,0
4,N,18,74,72,0
4,N,18,75,73,0
4,N,18,76,74,0
4,N,18,77,75,0
4,N,18,78,76,0
4,N,18,79,77,0
4,N,18,80,78,0
4,N,18,81,79,0
4,N,18,82,80,0
4,N,18,83,81,0
4,N,18,84,82,0
4,N,18,85,83,0
4,N,18,86,84,0
4,N,18,87,85,0
4,N,18,88,86,0
4,N,18,89,87,0
4,N,18,90,88,0
4,N,18,91,89,0
4,N,18,92,90,0
4,N,18,93,91,0
4,N,18,94,92,0
4,N,18,95,93,0
4,N,18,96,94,0
4,N,18,97,95,0
4,N,18,98,96,0
4,N,18,99,97,0
4,N,18,100,98,0
4,N,18,101,99,0
4,N,18,102,100,0
4,N,18,103,101,0
4,N,18,104,102,0
4,N,18,105,103,0
4,N,18,106,104,0
4,N,18,107,105,0
4,N,18,108,106,0
4,N,18,109,107,0
4,N,18,110,108,0
4,N,18,111,109,0
4,N,18,112,110,0
4,N,18,113,111,0
4,N,18,114,112,0
4,N,18,115,113,0
4,N,18,116,114,0
4,N,18,117,115,0
4,N,18,118,116,0
4,N,18,119,117,0
4,N,18,120,118,0
4,N,18,121,119,0
4,N,18,122,120,0
4,N,18,123,121,0
4,N,18,124,122,0
4,N,18,125,123,0
4,N,18,126,124,0
4,N,18,127,125,0
4,N,18,128,126,0
4,N,18,129,127,0
4,N,19,1,-1,0
4,N,19,2,0,0
4,N,19,3,1,0
4,N,19,4,2,0
4,N,19,5,3,0
4,N,19,6,4,0
4,N,19,7,5,0
4,N,19,8,6,0
4,N,19,9,7,0
4,N,19,10,8,0
4,N,19,11,9,0
4,N,19,12,10,0
4,N,19,13,11,0
4,N,19,14,12,0
4,N,19,15,13,0
4,N,19,16,14,0
4,N,19,17,15,0
4,N,19,18,16,0
4,N,19,19,17,0
4,N,19,20,18,0
4,N,19,21,19,0
4,N,19,22,20,0
4,N,19,23,21,0
4,N,19,24,22,0
4,N,19,25,23,0
4,N,19,26,24,0
4,N,19,27,25,0
4,N,19,28,26,0
4,N,19,29,27,0
4,N,19,30,28,0
4,N,19,31,29,0
4,N,19,32,30,0
4,N,19,33,31,0
4,N,19,34,32,0
4,N,19,35,33,0
4,N,19,36,34,0
4,N,19,37,35,0
4,N,19,38,36,0
4,N,19,39,37,0
4,N,19,40,38,0
4,N,19,41,39,0
4,N,19,42,40,0
4,N,19,43,41,0
4,N,19,44,42,0
4,N,19,45,43,0
4,N,19,46,44,0
4,N,19,47,45,0
4,N,19,48,46,1
4,N,19,49,47,0
4,N,19,50,48,0
4,N,19,51,49,0
4,N,19,52,50,0
4,N,19,53,51,0
4,N,19,54,52,0
4,N,19,55,53,0
4,N,19,56,54,0
4,N,19,57,55,1
4,N,19,58,56,0
4,N,19,59,57,0
4,N,19,60,58,0
4,N,19,61,59,0
4,N,19,62,60,0
4,N,19,63,61,0
4,N,19,64,62,0
4,N,19,65,63,0
4,N,19,66,64,0
4,N,19,67,65,0
4,N,19,68,66,0
4,N,19,69,67,0
4,N,19,70,68,0
4,N,19,71,69,0
4,N,19,72,70,0
4,N,19,73,71,0
4,N,19,74,72,0
4,N,19,75,73,0
4,N,19,76,74,0
4,N,19,77,75,0
4,N,19,78,76,0
4,N,19,79,77,0
4,N,19,80,78,0
4,N,19,81,79,0
4,N,19,82,80,0
4,N,19,83,81,0
4,N,19,84,82,0
4,N,19,85,83,0
4,N,19,86,84,0
4,N,19,87,85,0
4,N,19,88,86,0
4,N,19,89,87,0
4,N,19,90,88,0
4,N,19,91,89,0
4,N,19,92,90,0
4,N,19,93,91,0
4,N,19,94,92,0
4,N,19,95,93,0
4,N,19,96,94,0
4,N,19,97,95,0
4,N,19,98,96,0
4,N,19,99,97,0
4,N,19,100,98,0
4,N,19,101,99,0
4,N,19,102,100,0
4,N,19,103,101,0
4,N,19,104,102,0
4,N,19,105,103,0
4,N,19,106,104,0
4,N,19,107,105,0
4,N,19,108,106,0
4,N,19,109,107,0
4,N,19,110,108,0
4,N,19,111,109,0
4,N,19,112,110,0
4,N,19,113,111,0
4,N,19,114,112,0
4,N,19,115,113,0
4,N,19,116,114,0
4,N,19,117,115,0
4,N,19,118,116,0
4,N,19,119,117,0
4,N,19,120,118,0
4,N,19,121,119,0
4,N,19,122,120,0
4,N,19,123,121,0
4,N,19,124,122,0
4,N,19,125,123,0
4,N,19,126,124,0
4,N,19,127,125,0
4,N,19,128,126,0
4,N,19,129,127,0
4,N,20,1,-1,0
4,N,20,2,0,0
4,N,20,3,1,0
4,N,20,4,2,0
4,N,20,5,3,0
4,N,20,6,4,0
4,N,20,7,5,0
4,N,20,8,6,0
4,N,20,9,7,0
4,N,20,10,8,0
4,N,20,11,9,0
4,N,20,12,10,0
4,N,20,13,11,0
4,N,20,14,12,0
4,N,20,15,13,0
4,N,20,16,14,0
4,N,20,17,15,0
4,N,20,18,16,0
4,N,20,19,17,0
4,N,20,20,18,0
4,N,20,21,19,0
4,N,20,22,20,0
4,N,20,23,21,0
4,N,20,24,22,0
4,N,20,25,23,0
4,N,20,26,24,0
4,N,20,27,25,0
4,N,20,28,26,0
4,N,20,29,27,0
4,N,20,30,28,0
4,N,20,31,29,0
4,N,20,32,30,0
4,N,20,33,31,0
4,N,20,34,32,0
4,N,20,35,33,0
4,N,20,36,34,0
4,N,20,37,35,0
4,N,20,38,36,0
4,N,20,39,37,0
4,N,20,40,38,0
4,N,20,41,39,0
4,N,20,42,40,0
4,N,20,43,41,0
4,N,20,44,42,0
4,N,20,45,43,0
4,N,20,46,44,0
4,N,20,47,45,0
4,N,20,48,46,1
4,N,20,49,47,0
4,N,20,50,48,0
4,N,20,51,49,0
4,N,20,52,50,0
4,N,20,53,51,0
4,N,20,54,52,0
4,N,20,55,53,0
4,N,20,56,54,0
4,N,20,57,55,0
4,N,20,58,56,0
4,N,20,59,57,0
4,N,20,60,58,1
4,N,20,61,59,0
4,N,20,62,60,0
4,N,20,63,61,0
4,N,20,64,62,0
4,N,20,65,63,0
4,N,20,66,64,0
4,N,20,67,65,0
4,N,20,68,66,0
4,N,20,69,67,0
4,N,20,70,68,0
4,N,20,71,69,0
4,N,20,72,70,0
4,N,20,73,71,0
4,N,20,74,72,0
4,N,20,75,73,0
4,N,20,76,74,0
4,N,20,77,75,0
4,N,20,78,76,0
4,N,20,79,77,0
4,N,20,80,78,0
4,N,20,81,79,0
4,N,20,82,80,0
4,N,20,83,81,0
4,N,20,84,82,0
4,N,20,85,83,0
4,N,20,86,84,0
4,N,20,87,85,0
4,N,20,88,86,0
4,N,20,89,87,0
4,N,20,90,88,0
4,N,20,91,89,0
4,N,20,92,90,0
4,N,20,93,91,0
4,N,20,94,92,0
4,N,20,95,93,0
4,N,20,96,94,0
4,N,20,97,95,0
4,N,20,98,96,0
4,N,20,99,97,0
4,N,20,100,98,0
4,N,20,101,99,0
4,N,20,102,100,0
4,N,20,103,101,0
4,N,20,104,102,0
4,N,20,105,103,0
4,N,20,106,104,0
4,N,20,107,105,0
4,N,20,108,106,0
4,N,20,109,107,0
4,N,20,110,108,0
4,N,20,111,109,0
4,N,20,112,110,0
4,N,20,113,111,0
4,N,20,114,112,0
4,N,20,115,113,0
4,N,20,116,114,0
4,N,20,117,115,0
4,N,20,118,116,0
4,N,20,119,117,0
4,N,20,120,118,0
4,N,20,121,119,0
4,N,20,122,120,0
4,N,20,123,121,0
4,N,20,124,122,0
4,N,20,125,123,0
4,N,20,126,124,0
4,N,20,127,125,0
4,N,20,128,126,0
4,N,20,129,127,0
4,N,21,1,-1,0
4,N,21,2,0,0
4,N,21,3,1,0
4,N,21,4,2,0
4,N,21,5,3,0
4,N,21,6,4,0
4,N,21,7,5,0
4,N,21,8,6,0
4,N,21,9,7,0
4,N,21,10,8,0
4,N,21,11,9,0
4,N,21,12,10,0
4,N,21,13,11,0
4,N,21,14,12,0
4,N,21,15,13,0
4,N,21,16,14,0
4,N,21,17,15,0
4,N,21,18,16,0
4,N,21,19,17,0
4,N,21,20,18,0
4,N,21,21,19,0
4,N,21,22,20,0
4,N,21,23,21,0
4,N,21,24,22,0
4,N,21,25,23,0
4,N,21,26,24,0
4,N,21,27,25,0
4,N,21,28,26,0
4,N,21,29,27,0
4,N,21,30,28,0
4,N,21,31,29,0
4,N,21,32,30,0
4,N,21,33,31,0
4,N,21,34,32,0
4,N,21,35,33,0
4,N,21,36,34,0
4,N,21,37,35,0
4,N,21,38,36,0
4,N,21,39,37,0
4,N,21,40,38,0
4,N,21,41,39,0
4,N,21,42,40,0
4,N,21,43,41,0
4,N,21,44,42,0
4,N,21,45,43,0
4,N,21,46,44,0
4,N,21,47,45,0
4,N,21,48,46,1
4,N,21,49,47,0
4,N,21,50,48,0
4,N,21,51,49,0
4,N,21,52,50,0
4,N,21,53,51,0
4,N,21,54,52,0
4,N,21,55,53,0
4,N,21,56,54,0
4,N,21,57,55,1
4,N,21,58,56,0
4,N,21,59,57,0
4,N,21,60,58,0
4,N,21,61,59,0
4,N,21,62,60,0
4,N,21,63,61,0
4,N,21,64,62,0
4,N,21,65,63,0
4,N,21,66,64,0
4,N,21,67,65,0
4,N,21,68,66,0
4,N,21,69,67,0
4,N,21,70,68,0
4,N,21,71,69,0
4,N,21,72,70,0
4,N,21,73,71,0
4,N,21,74,72,0
4,N,21,75,73,0
4,N,21,76,74,0
4,N,21,77,75,0
4,N,21,78,76,0
4,N,21,79,77,0
4,N,21,80,78,0
4,N,21,81,79,0
4,N,21,82,80,0
4,N,21,83,81,0
4,N,21,84,82,0
4,N,21,85,83,0
4,N,21,86,84,0
4,N,21,87,85,0
4,N,21,88,86,0
4,N,21,89,87,0
4,N,21,90,88,0
4,N,21,91,89,0
4,N,21,92,90,0
4,N,21,93,91,0
4,N,21,94,92,0
4,N,21,95,93,0
4,N,21,96,94,0
4,N,21,97,95,0
4,N,21,98,96,0
4,N,21,99,97,0
4,N,21,100,98,0
4,N,21,101,99,0
4,N,21,102,100,0
4,N,21,103,101,0
4,N,21,104,102,0
4,N,21,105,103,0
4,N,21,106,104,0
4,N,21,107,105,0
4,N,21,108,106,0
4,N,21,109,107,0
4,N,21,110,108,0
4,N,21,111,109,0
4,N,21,112,110,0
4,N,21,113,111,0
4,N,21,114,112,0
4,N,21,115,113,0
4,N,21,116,114,0
4,N,21,117,115,0
4,N,21,118,116,0
4,N,21,119,117,0
4,N,21,120,118,0
4,N,21,121,119,0
4,N,21,122,120,0
4,N,21,123,121,0
4,N,21,124,122,0
4,N,21,125,123,0
4,N,21,126,124,0
4,N,21,127,125,0
4,N,21,128,126,0
4,N,21,129,127,0
4,N,22,1,-1,0
4,N,22,2,0,0
4,N,22,3,1,0
4,N,22,4,2,0
4,N,22,5,3,0
4,N,22,6,4,0
4,N,22,7,5,0
4,N,22,8,6,0
4,N,22,9,7,0
4,N,22,10,8,0
4,N,22,11,9,0
4,N,22,12,10,0
4,N,22,13,11,0
4,N,22,14,12,0
4,N,22,15,13,0
4,N,22,16,14,0
4,N,22,17,15,0
4,N,22,18,16,0
4,N,22,19,17,0
4,N,22,20,18,0
4,N,22,21,19,0
4,N,22,22,20,0
4,N,22,23,21,0
4,N,22,24,22,0
4,N,22,25,23,0
4,N,22,26,24,0
4,N,22,27,25,0
4,N,22,28,26,0
4,N,22,29,27,0
4,N,22,30,28,0
4,N,22,31,29,0
4,N,22,32,30,0
4,N,22,33,31,0
4,N,22,34,32,0
4,N,22,35,33,0
4,N,22,36,34,0
4,N,22,37,35,0
4,N,22,38,36,0
4,N,22,39,37,0
4,N,22,40,38,0
4,N,22,41,39,0
4,N,22,42,40,0
4,N,22,43,41,0
4,N,22,44,42,0
4,N,22,45,43,0
4,N,22,46,44,0
4,N,22,47,45,0
4,N,22,48,46,1
4,N,22,49,47,0
4,N,22,50,48,0
4,N,22,51,49,0
4,N,22,52,50,0
4,N,22,53,51,0
4,N,22,54,52,0
4,N,22,55,53,0
4,N,22,56,54,0
4,N,22,57,55,0
4,N,22,58,56,0
4,N,22,59,57,0
4,N,22,60,58,1
4,N,22,61,59,0
4,N,22,62,60,0
4,N,22,63,61,0
4,N,22,64,62,0
4,N,22,65,63,0
4,N,22,66,64,0
4,N,22,67,65,0
4,N,22,68,66,0
4,N,22,69,67,0
4,N,22,70,68,0
4,N,22,71,69,0
4,N,22,72,70,0
4,N,22,73,71,0
4,N,22,74,72,0
4,N,22,75,73,0
4,N,22,76,74,0
4,N,22,77,75,0
4,N,22,78,76,0
4,N,22,79,77,0
4,N,22,80,78,0
4,N,22,81,79,0
4,N,22,82,80,0
4,N,22,83,81,0
4,N,22,84,82,0
4,N,22,85,83,0
4,N,22,86,84,0
4,N,22,87,85,0
4,N,22,88,86,0
4,N,22,89,87,0
4,N,22,90,88,0
4,N,22,91,89,0
4,N,22,92,90,0
4,N,22,93,91,0
4,N,22,94,92,0
4,N,22,95,93,0
4,N,22,96,94,0
4,N,22,97,95,0
4,N,22,98,96,0
4,N,22,99,97,0
4,N,22,100,98,0
4,N,22,101,99,0
4,N,22,102,100,0
4,N,22,103,101,0
4,N,22,104,102,0
4,N,22,105,103,0
4,N,22,106,104,0
4,N,22,107,105,0
4,N,22,108,106,0
4,N,22,109,107,0
4,N,22,110,108,0
4,N,22,111,109,0
4,N,22,112,110,0
4,N,22,113,111,0
4,N,22,114,112,0
4,N,22,115,113,0
4,N,22,116,114,0
4,N,22,117,115,0
4,N,22,118,116,0
4,N,22,119,117,0
4,N,22,120,118,0
4,N,22,121,119,0
4,N,22,122,120,0
4,N,22,123,121,0
4,N,22,124,122,0
4,N,22,125,123,0
4,N,22,126,124,0
4,N,22,127,125,0
4,N,22,128,126,0
4,N,22,129,127,0
4,N,23,1,-1,0
4,N,23,2,0,0
4,N,23,3,1,0
4,N,23,4,2,0
4,N,23,5,3,0
4,N,23,6,4,0
4,N,23,7,5,0
4,N,23,8,6,0
4,N,23,9,7,0
4,N,23,10,8,0
4,N,23,11,9,0
4,N,23,12,10,0
4,N,23,13,11,0
4,N,23,14,12,0
4,N,23,15,13,0
4,N,23,16,14,0
4,N,23,17,15,0
4,N,23,18,16,0
4,N,23,19,17,0
4,N,23,20,18,0
4,N,23,21,19,0
4,N,23,22,20,0
4,N,23,23,21,0
4,N,23,24,22,0
4,N,23,25,23,0
4,N,23,26,24,0
4,N,23,27,25,0
4,N,23,28,26,0
4,N,23,29,27,0
4,N,23,30,28,0
4,N,23,31,29,0
4,N,23,32,30,0
4,N,23,33,31,0
4,N,23,34,32,0
4,N,23,35,33,0
4,N,23,36,34,0
4,N,23,37,35,0
4,N,23,38,36,0
4,N,23,39,37,0
4,N,23,40,38,0
4,N,23,41,39,0
4,N,23,42,40,0
4,N,23,43,41,0
4,N,23,44,42,0
4,N,23,45,43,0
4,N,23,46,44,0
4,N,23,47,45,0
4,N,23,48,46,1
4,N,23,49,47,0
4,N,23,50,48,0
4,N,23,51,49,0
4,N,23,52,50,0
4,N,23,53,51,0
4,N,23,54,52,0
4,N,23,55,53,0
4,N,23,56,54,0
4,N,23,57,55,1
4,N,23,58,56,0
4,N,23,59,57,0
4,N,23,60,58,0
4,N,23,61,59,0
4,N,23,62,60,0
4,N,23,63,61,0
4,N,23,64,62,0
4,N,23,65,63,0
4,N,23,66,64,0
4,N,23,67,65,0
4,N,23,68,66,0
4,N,23,69,67,0
4,N,23,70,68,0
4,N,23,71,69,0
4,N,23,72,70,0
4,N,23,73,71,0
4,N,23,74,72,0
4,N,23,75,73,0
4,N,23,76,74,0
4,N,23,77,75,0
4,N,23,78,76,0
4,N,23,79,77,0
4,N,23,80,78,0
4,N,23,81,79,0
4,N,23,82,80,0
4,N,23,83,81,0
4,N,23,84,82,0
4,N,23,85,83,0
4,N,23,86,84,0
4,N,23,87,85,0
4,N,23,88,86,0
4,N,23,89,87,0
4,N,23,90,88,0
4,N,23,91,89,0
4,N,23,92,90,0
4,N,23,93,91,0
4,N,23,94,92,0
4,N,23,95,93,0
4,N,23,96,94,0
4,N,23,97,95,0
4,N,23,98,96,0
4,N,23,99,97,0
4,N,23,100,98,0
4,N,23,101,99,0
4,N,23,102,100,0
4,N,23,103,101,0
4,N,23,104,102,0
4,N,23,105,103,0
4,N,23,106,104,0
4,N,23,107,105,0
4,N,23,108,106,0
4,N,23,109,107,0
4,N,23,110,108,0
4,N,23,111,109,0
4,N,23,112,110,0
4,N,23,113,111,0
4,N,23,114,112,0
4,N,23,115,113,0
4,N,23,116,114,0
4,N,23,117,115,0
4,N,23,118,116,0
4,N,23,119,117,0
4,N,23,120,118,0
4,N,23,121,119,0
4,N,23,122,120,0
4,N,23,123,121,0
4,N,23,124,122,0
4,N,23,125,123,0
4,N,23,126,124,0
4,N,23,127,125,0
4,N,23,128,126,0
4,N,23,129,127,0
4,N,24,1,-1,0
4,N,24,2,0,0
4,N,24,3,1,0
4,N,24,4,2,0
4,N,24,5,3,0
4,N,24,6,4,0
4,N,24,7,5,0
4,N,24,8,6,0
4,N,24,9,7,0
4,N,24,10,8,0
4,N,24,11,9,0
4,N,24,12,10,0
4,N,24,13,11,0
4,N,24,14,12,0
4,N,24,15,13,0
4,N,24,16,14,0
4,N,24,17,15,0
4,N,24,18,16,0
4,N,24,19,17,0
4,N,24,20,18,0
4,N,24,21,19,0
4,N,24,22,20,0
4,N,24,23,21,0
4,N,24,24,22,0
4,N,24,25,23,0
4,N,24,26,24,0
4,N,24,27,25,0
4,N,24,28,26,0
4,N,24,29,27,0
4,N,24,30,28,0
4,N,24,31,29,0
4,N,24,32,30,0
